Freq,InputRe,InputIm,OutputRe,OutputIm,Mag,Phase,SmoothMag,SmoothPhase
618.4896,9799.451,0,-204.1248,1706.923,-15.4218,106.5026
623.9149,8274.17,0,376.2644,413.6257,-23.01139,50.70597
629.3403,11409.62,0,352.3318,-506.65,-25.07475,-57.80817
634.7656,10122.32,0,-176.0443,912.7935,-20.92329,105.9814
640.191,5395.791,0,99.53708,401.3203,-22.17515,80.40363
645.6163,6702.036,0,569.5125,1002.101,-14.63344,69.67018
651.0417,11140.39,0,1444.705,1864.55,-12.43563,63.11599
656.467,10881.5,0,440.721,-247.8034,-26.30079,-30.70727
661.8923,7224.224,0,-490.5684,-1473.539,-14.07837,-119.2269
667.3177,7815.122,0,831.0962,1733.121,-11.46617,78.31725
672.743,6256.328,0,-1240.074,983.7794,-13.58209,149.0506
678.1684,5942.651,0,-947.0306,772.6636,-15.07512,147.1885
683.5938,8241.578,0,578.5003,1455.69,-13.94381,79.08266
689.0191,6803.247,0,613.573,1187.685,-13.46897,73.54055
694.4445,7161.871,0,-585.337,883.4979,-17.3345,130.0313
699.8698,7206.469,0,-56.4035,83.92899,-37.12593,124.5647
705.2951,7863.095,0,891.8338,728.9946,-15.6854,45.23274
710.7205,7402.482,0,-662.3781,615.3741,-19.03264,141.4702
716.1458,6861.586,0,467.9029,649.6532,-18.09117,60.03908
721.5712,4714.661,0,560.0391,1376.446,-9.382457,86.19017
726.9965,5642.957,0,342.6508,493.573,-18.94816,60.55078
732.4219,5143.647,0,-104.0573,-613.8842,-18.57366,-106.2928
737.8472,5157.095,0,-1207.658,724.0481,-13.15894,155.5453
743.2726,5047.541,0,-843.8321,786.0515,-14.24268,144.6301
748.6979,5277.098,0,-13.17889,523.9067,-20.12413,97.09665
754.1232,6294.23,0,-555.2244,657.4289,-18.05777,135.665
759.5486,6646.28,0,205.548,328.3,-24.42817,60.86738
764.9739,4792.008,0,200.4235,-849.78,-14.56428,-87.2144
770.3993,4169.367,0,584.9206,414.3563,-14.03796,41.90769
775.8246,5109.668,0,1025.065,1254.31,-8.424637,67.81396
781.25,3802.927,0,265.5405,917.384,-11.65589,88.39545
786.6754,5173.096,0,-709.9734,225.3382,-17.95677,164.5846
792.1007,5244.036,0,-1824.998,-172.4182,-11.72594,-176.0002
797.526,3334.852,0,-182.0527,718.2632,-13.7046,115.7657
802.9514,4532.003,0,958.8077,679.1938,-9.814548,46.07515
808.3767,5298.234,0,885.8079,52.85197,-13.93195,4.100776
813.8021,5191.142,0,1015.602,-25.66571,-12.27717,-1.799812
819.2274,3202.323,0,1002.936,-10.01036,-6.820231,-0.8326299
824.6528,3599.031,0,533.5161,72.95787,-15.10911,9.150206
830.0781,4772.401,0,-896.1171,-297.3491,-15.58039,-164.6459
835.5035,6154.02,0,-300.3046,-622.5626,-19.44507,-121.2607
840.9288,4277.714,0,94.67523,-277.6094,-23.10241,-74.96558
846.3541,3713.619,0,327.1662,-269.0949,-18.08281,-43.98067
851.7795,3271.096,0,310.8596,462.4527,-14.61068,64.97016
857.2048,3026.03,0,-117.6817,-200.6723,-22.63307,-124.0414
862.6302,3587.889,0,-257.4667,-145.1876,-22.29136,-152.7433
868.0555,3638.944,0,849.3558,168.6983,-10.17683,14.69454
873.4809,2602.557,0,768.3853,685.9709,-5.580322,62.26221
878.9063,2837.917,0,434.7711,-140.8134,-14.43205,-21.2995
884.3316,3968.903,0,1402.436,423.8675,-4.986304,26.19483
889.757,2280.453,0,740.7711,681.9767,-4.466954,66.52377
895.1823,3255.665,0,1456.249,502.4934,-1.675477,34.6401
900.6076,4356.496,0,1902.984,-85.51752,-2.203571,-4.569309
906.033,4257.355,0,1955.419,-671.1207,-1.287748,-35.19661
911.4583,4634.793,0,2523.266,-1477.728,1.096802,-65.34078
916.8837,3915.986,0,1856.022,-2537.849,-0.3374068,-104.7545
922.309,4118.888,0,395.8223,-2550.65,-4.852913,-115.5937
927.7344,3159.862,0,-547.4685,-1753.772,-6.97496,-132.6534
933.1597,3119.292,0,-1191.129,-484.8285,-10.56004,-164.2696
938.5851,3267.898,0,-863.7959,-225.4597,-13.32103,-168.495
944.0104,2057.736,0,-0.01844025,-197.4989,-20.3964,-95.48769
949.4357,2679.03,0,104.1765,-253.7401,-19.49272,-73.3068
954.8611,4320.576,0,-712.0317,-646.5052,-14.44573,-145.0817
960.2864,2955.724,0,-941.1826,-766.7597,-10.29514,-151.9625
965.7118,1865.922,0,-629.1494,-114.8386,-11.83344,-172.2909
971.1371,2489.831,0,-633.9486,483.9888,-11.96113,151.4472
976.5625,2352.896,0,-17.08471,643.1879,-11.63371,106.7053
981.9879,2739.417,0,-134.3614,333.8869,-18.10348,118.5478
987.4132,2768.359,0,-274.4908,-202.7913,-19.02274,-147.3562
992.8385,2787.399,0,-290.8936,-297.7134,-17.41984,-139.8603
998.2639,2917.021,0,401.4609,-92.40202,-15.7215,-15.06537
1003.689,4768.306,0,-719.4372,72.33939,-17.60509,175.0134
1009.115,4303.497,0,-1316.942,490.1676,-12.07352,164.5689
1014.54,2834.559,0,-196.1835,438.5077,-16.08903,122.336
1019.965,2393.172,0,340.6537,46.85301,-15.52035,9.138911
1025.391,1875.07,0,46.27083,239.3526,-17.57698,86.51521
1030.816,2585.14,0,-139.9206,384.9409,-16.54652,118.0159
1036.241,2439.975,0,962.111,486.4323,-3.186323,45.03936
1041.667,3058.469,0,544.171,765.522,-8.937943,71.52668
1047.092,2658.76,0,742.7239,726.3745,-5.900009,65.12425
1052.517,3209.942,0,881.575,-135.9621,-8.348538,-12.10937
1057.943,3310.722,0,184.608,-338.9294,-18.22035,-67.61152
1063.368,2527.729,0,-997.1443,-240.6496,-10.74205,-170.3374
1068.793,2957.974,0,-725.934,205.4523,-13.78708,167.3896
1074.219,2365.447,0,-956.1623,532.257,-9.754164,160.0008
1079.644,3258.837,0,-537.2871,-20.12747,-16.97671,-178.1584
1085.069,3498.276,0,-161.0984,106.9476,-25.54423,148.0952
1090.495,3882.98,0,330.5729,35.08392,-20.57689,6.624001
1095.92,2524.225,0,41.92226,472.2336,-14.53427,95.69814
1101.345,1426.013,0,258.2417,-4.036804,-13.10562,-1.09363
1106.771,1679.07,0,293.6433,29.44422,-13.43378,6.943541
1112.196,2471.908,0,254.2905,-9.411499,-18.80527,-2.362756
1117.621,3149.317,0,-154.6342,-88.35196,-25.37075,-151.7898
1123.047,3184.08,0,-719.6629,312.1561,-13.96604,161.1229
1128.472,2465.235,0,136.5453,-250.9446,-18.27452,-67.59885
1133.898,1810.354,0,311.1664,-272.3991,-11.32757,-51.49749
1139.323,1593.799,0,-3.052528,-20.70074,-37.65288,-99.13109
1144.748,2697.646,0,-155.2408,127.7206,-23.04925,143.1184
1150.174,2516.683,0,214.9696,-491.5651,-12.84309,-78.4347
1155.599,2062.232,0,30.33198,-248.5832,-18.24895,-90.01811
1161.024,2421.205,0,-549.8853,118.2196,-14.46351,170.1453
1166.45,2585.278,0,-26.68609,412.4717,-16.12029,102.6756
1171.875,2371.059,0,143.2836,204.2879,-19.05144,60.19432
1177.3,2322.636,0,482.1616,349.5786,-9.95409,46.69761
1182.726,2856.625,0,92.24702,257.992,-20.11498,75.65692
1188.151,2081.681,0,64.90337,126.0957,-23.07543,66.34209
1193.576,2123.37,0,197.3357,155.112,-17.72787,42.7728
1199.002,2044.486,0,495.4901,-262.507,-8.948874,-37.53279
1204.427,2054.98,0,210.7903,-608.9806,-9.582081,-89.18144
1209.852,2104.504,0,393.1896,14.98551,-12.76858,2.68435
1215.278,2512.767,0,677.5038,397.9095,-7.5682,42.65959
1220.703,2153.867,0,333.4744,326.8924,-11.9553,54.60918
1226.128,1673.554,0,-3.618084,173.2141,-19.76407,97.09308
1231.554,1790.423,0,-286.9229,119.0759,-16.51898,160.7417
1236.979,2236.308,0,546.5461,-422.7855,-8.030843,-51.77131
1242.405,2296.742,0,-77.3856,326.7484,-17.07029,111.1605
1247.83,2048.592,0,-539.454,563.094,-10.62066,146.0465
1253.255,1444.285,0,-336.1194,140.5676,-13.80749,161.8192
1258.681,1330.48,0,-122.135,340.085,-12.31617,122.9315
1264.106,1449.148,0,-452.8606,-97.57413,-12.2793,-170.7776
1269.531,1449.302,0,-132.0709,-69.51164,-20.51098,-154.7581
1274.957,2271.148,0,-141.3063,517.0984,-13.26003,117.382
1280.382,1006.509,0,128.8477,-172.0429,-12.38382,-64.26017
1285.807,1396.443,0,-36.75366,-691.9657,-7.222199,-118.8123
1291.233,1719.597,0,117.127,-272.6399,-14.77237,-76.40716
1296.658,1644.487,0,-23.31231,228.461,-17.30239,103.6264
1302.083,1558.453,0,-115.0665,46.70995,-22.59456,159.5046
1307.509,1567.917,0,-155.6318,-329.3997,-13.65473,-126.1091
1312.934,2239.349,0,22.4924,-732.8802,-10.06046,-106.5357
1318.359,1672.699,0,205.6332,-442.6647,-9.937322,-81.87386
1323.785,1996.641,0,-233.5268,49.20986,-19.41344,169.3645
1329.21,2025.576,0,134.9205,39.61121,-22.57351,17.5619
1334.635,2152.553,0,164.8237,-11.11449,-21.60718,-4.17813
1340.061,2737.042,0,-132.9474,4.593037,-26.67884,178.113
1345.486,2323.895,0,-110.1152,318.7404,-17.24189,116.5191
1350.911,1574.818,0,-421.8939,123.4578,-13.16199,167.2272
1356.337,1708.394,0,-656.1848,665.0901,-8.395988,150.3237
1361.762,1806.913,0,-686.6606,-19.37731,-11.19841,-178.8288
1367.188,1873.305,0,-353.7619,-302.381,-13.67778,-147.2096
1372.613,1693.965,0,-160.5974,21.41049,-21.17412,173.0677
1378.038,2019.722,0,-490.768,-95.90359,-14.02122,-171.1306
1383.464,1668.958,0,-43.28046,-500.2827,-11.01037,-111.2318
1388.889,1418.628,0,187.7433,183.029,-13.52678,52.72928
1394.314,1834.22,0,-177.5714,257.9777,-16.22651,131.8478
1399.74,1596.112,0,121.7068,-113.2593,-18.98248,-47.33364
1405.165,1345.104,0,177.5844,-381.5927,-9.302677,-83.14333
1410.59,1383.908,0,227.4921,99.01947,-13.4012,28.41591
1416.016,1396.199,0,111.2901,307.4591,-12.12881,83.55837
1421.441,1549.932,0,-152.4142,176.8663,-17.30268,136.6845
1426.866,1906.335,0,-144.9924,186.9172,-18.79777,133.0073
1432.292,1367.154,0,282.1295,-1.136955,-11.69976,-0.2909333
1437.717,1094.453,0,74.0498,-446.551,-7.821195,-104.2198
1443.142,1475.649,0,137.8185,-220.6041,-14.34121,-67.36927
1448.568,1366.623,0,-8.80069,112.9864,-21.71115,99.14998
1453.993,1327.313,0,-416.0572,-78.35892,-12.30212,-171.9076
1459.418,1514.17,0,-33.23048,-279.7124,-14.93659,-107.0214
1464.844,1558.104,0,-297.3737,-364.4329,-12.08482,-140.3261
1470.269,1469.549,0,-218.8079,75.49136,-17.26827,163.5251
1475.694,926.8915,0,33.83232,382.4535,-8.06349,108.1278
1481.12,1085.88,0,457.365,56.28355,-2.730467,12.13276
1486.545,1399.403,0,474.6188,-183.1752,-5.358028,-32.30743
1491.97,1037.812,0,36.23967,-186.7066,-14.57819,-89.575
1497.396,1057.153,0,-137.7102,17.35188,-18.69954,173.6504
1502.821,1121.808,0,-331.326,-63.01818,-12.69483,-171.7142
1508.246,1110.349,0,-283.5891,-9.601249,-13.82631,-178.4556
1513.672,1459.93,0,-80.71921,273.9328,-14.77475,116.5006
1519.097,1557.614,0,122.8005,57.84288,-20.4887,27.53047
1524.523,1329.742,0,141.6981,-226.748,-13.1094,-68.80356
1529.948,904.6744,0,-198.5267,53.92003,-14.59798,167.6031
1535.373,1463.534,0,-359.9149,226.3573,-12.71287,154.9098
1540.799,1267.716,0,195.1436,226.8313,-11.2787,61.23565
1546.224,1394.187,0,24.34643,-49.53664,-27.90088,-65.89771
1551.649,1114.901,0,276.7744,111.8694,-9.043186,29.61071
1557.075,904.89,0,-3.026856,-206.267,-13.08996,-103.6403
1562.5,1033.565,0,210.7374,11.89763,-11.81843,4.059734
1567.925,1533.007,0,57.66464,21.28739,-27.60572,21.0887
1573.351,1633.402,0,104.7614,169.6776,-17.74423,64.64207
1578.776,1491.784,0,263.0733,-25.62873,-13.34832,-6.759139
1584.201,1166.162,0,193.8467,-97.86459,-13.06473,-32.5347
1589.627,1027.517,0,745.2844,304.4714,5.752447,69.39223
1595.052,1466.569,0,657.0829,216.1843,-1.664633,33.16417
1600.477,1444.174,0,214.6113,366.817,-9.597811,76.28114
1605.903,1135.104,0,61.72721,248.3773,-12.67906,89.0723
1611.328,1064.406,0,5.088907,148.8184,-17.12719,96.03838
1616.753,1138.475,0,-240.4192,150.9353,-13.77992,154.1262
1622.179,1536.938,0,-419.8309,146.5265,-12.89439,165.0428
1627.604,1544.136,0,-19.08222,74.65382,-26.15438,107.0725
1633.03,1149.018,0,224.0617,-29.5864,-12.24445,-9.354231
1638.455,1312.292,0,263.3855,-43.95677,-11.89121,-11.87455
1643.88,981.1412,0,-36.91507,105.9026,-19.20603,115.1561
1649.306,1505.995,0,-198.0541,257.0856,-14.50234,136.1894
1654.731,1552.626,0,-282.1418,18.20305,-16.24466,176.877
1660.156,1306.551,0,-404.5036,-285.0562,-10.89464,-154.2858
1665.582,1155.031,0,34.25853,95.0211,-20.93432,75.01999
1671.007,1150.665,0,-86.18396,153.0679,-17.01874,126.4363
1676.432,1051.268,0,-65.81673,-175.1677,-15.6246,-119.5048
1681.858,1007.455,0,134.2942,-20.48602,-16.16322,-10.01739
1687.283,852.8578,0,-52.36135,56.19783,-21.44333,136.5285
1692.708,787.6032,0,-337.8289,229.5006,-8.981398,157.336
1698.134,690.1917,0,-106.8388,48.73895,-16.65006,158.9773
1703.559,655.6882,0,129.2538,-75.39283,-11.0144,-38.40485
1708.984,1741.012,0,282.9549,100.9486,-13.74159,23.5952
1714.41,1548.333,0,14.09579,196.2942,-17.90788,93.18363
1719.835,1468.758,0,-13.1544,38.62172,-31.2061,110.3016
1725.26,1842.282,0,-231.3944,-191.4682,-16.81946,-145.6691
1730.686,1499.369,0,-333.4623,120.9024,-14.284,163.8451
1736.111,1121.799,0,13.70927,194.7507,-15.21257,95.9415
1741.536,1127.409,0,-22.90634,278.7274,-12.53129,108.3187
1746.962,1219.16,0,-125.9573,-60.08563,-19.68897,-157.055
1752.387,1050.502,0,23.82787,-266.0424,-11.97719,-99.40954
1757.813,1432.611,0,-315.9727,44.41033,-14.77858,173.4543
1763.238,1205.399,0,-231.2438,291.029,-11.91745,139.9215
1768.663,1046.326,0,-17.04418,135.4958,-17.89693,104.4312
1774.089,1156.877,0,-55.38209,24.56247,-26.02645,157.243
1779.514,1079.331,0,35.31368,-586.3657,-6.185781,-115.874
1784.939,733.9219,0,103.7092,-283.7621,-7.187862,-94.164
1790.365,790.3144,0,186.6219,-128.526,-8.703712,-46.5739
1795.79,1060.292,0,-36.10211,-170.5361,-16.07643,-110.794
1801.215,1051.604,0,29.05251,-80.98283,-21.52721,-74.79279
1806.641,863.3088,0,152.2606,5.755694,-13.38031,2.628621
1812.066,770.274,0,70.42894,22.09382,-19.5417,19.22504
1817.491,720.3034,0,-62.71082,-138.5234,-14.3691,-124.3891
1822.917,822.4575,0,-171.5506,70.29271,-14.60758,161.7637
1828.342,1123.828,0,-158.6825,270.2737,-12.42758,132.3182
1833.767,731.1241,0,-65.0278,146.6305,-14.06054,124.3518
1839.193,775.344,0,67.81226,214.3713,-10.33883,89.30223
1844.618,1114.277,0,77.76128,360.805,-9.465597,97.03027
1850.043,1015.021,0,5.484772,16.48811,-35.28438,72.53598
1855.469,1081.822,0,10.40005,-146.3783,-17.34812,-93.71564
1860.894,934.4,0,128.6744,-167.7404,-11.80552,-64.26818
1866.319,1333.735,0,-177.8018,140.7875,-16.51334,146.9483
1871.745,1212.972,0,-576.0804,-95.76736,-9.736833,-173.6256
1877.17,1381.84,0,-127.5291,-69.57607,-20.34138,-154.0237
1882.595,1140.169,0,133.4745,-20.73772,-17.44825,-10.01146
1888.021,861.1367,0,10.9991,109.5537,-17.82522,91.60976
1893.446,754.5245,0,-143.0663,109.2241,-14.02024,149.578
1898.871,794.8158,0,-38.90479,-48.89131,-22.52028,-131.8668
1904.297,576.3391,0,-215.7648,-199.1497,-8.886009,-151.4059
1909.722,547.8033,0,22.33301,-30.5722,-22.8619,-57.18161
1915.148,949.847,0,-13.35641,111.3724,-18.73447,103.4342
1920.573,784.1855,0,96.24429,20.07352,-16.9023,13.45257
1925.998,670.972,0,197.0236,-124.7008,-6.451839,-47.07168
1931.424,707.8374,0,208.1541,-170.9507,-5.848095,-58.28197
1936.849,776.1334,0,-22.9946,111.2373,-17.02894,109.604
1942.274,885.4413,0,-126.3945,78.24234,-16.68467,152.6629
1947.7,872.9749,0,-48.06893,165.8495,-14.67959,116.3711
1953.125,1324.677,0,-82.55025,487.2808,-9.580618,118.7146
1958.55,1257.471,0,-201.9921,297.4045,-12.34624,135.7015
1963.976,979.1187,0,-115.5545,114.2548,-16.61555,141.2826
1969.401,483.0091,0,-213.5902,-112.6436,-9.314383,-161.3792
1974.826,861.056,0,-113.7332,-55.19669,-17.75583,-157.3528
1980.252,982.4755,0,-100.0471,-10.14705,-20.64058,-174.7458
1985.677,629.5879,0,-221.9786,-148.2811,-10.20553,-156.1349
1991.102,977.025,0,147.5365,-239.7105,-9.735753,-74.50717
1996.528,1193.751,0,410.5785,-108.185,-5.399793,-22.62646
2001.953,1075.318,0,306.094,45.81239,-7.92313,11.92046
2007.378,760.2639,0,96.50839,274.4048,-7.851084,93.08401
2012.804,530.6919,0,-101.0898,210.641,-9.098075,134.0759
2018.229,1044.11,0,239.9273,63.28337,-10.24022,19.27534
2023.655,828.8051,0,50.39751,-36.11217,-21.98565,-38.27955
2029.08,812.9054,0,-130.5483,80.20215,-15.81958,153.2946
2034.505,589.0182,0,-160.6973,24.10897,-13.28558,173.3096
2039.931,493.3997,0,103.9799,96.47543,-9.030916,56.77039
2045.356,864.0378,0,157.566,37.51094,-12.80546,16.43019
2050.781,945.8533,0,-39.37494,202.987,-13.74151,112.6195
2056.207,569.3774,0,-100.4562,77.1563,-14.52331,149.0444
2061.632,932.6631,0,-112.4473,104.5173,-16.70319,142.8041
2067.057,1058.115,0,-198.6049,50.66248,-15.75824,167.998
2072.483,504.8987,0,-110.2549,-47.14317,-14.22793,-161.2316
2077.908,708.9714,0,-54.5026,-18.51086,-22.45598,-162.6297
2083.333,492.5249,0,-108.3761,53.52176,-13.96389,158.8073
2088.759,562.7505,0,-235.4162,-78.79923,-10.18607,-167.1317
2094.184,642.4384,0,-35.22665,-156.9363,-12.71923,-115.6901
2099.609,745.3735,0,-2.768524,-240.8393,-10.2728,-108.5028
2105.035,741.3395,0,-165.1413,-123.8703,-12.93184,-150.9082
2110.46,756.7827,0,111.088,105.5537,-12.6077,52.82086
2115.885,571.364,0,145.8966,66.48874,-8.581667,33.38184
2121.311,483.9766,0,79.99512,-70.99974,-11.67501,-51.55862
2126.736,417.5886,0,0.7055624,-68.7147,-15.77525,-98.7716
2132.161,758.5903,0,-5.146329,-15.67947,-33.30974,-109.347
2137.587,871.879,0,-204.66,-82.89502,-13.78587,-162.3534
2143.012,770.8675,0,-349.2456,-239.206,-8.645731,-157.6466
2148.438,521.1587,0,-204.6993,-94.03761,-10.2354,-162.708
2153.863,540.9205,0,20.70005,-10.09791,-27.07886,-27.11609
2159.288,695.4119,0,96.05685,67.55565,-14.21265,41.54916
2164.714,435.6021,0,-58.54556,21.92167,-17.96597,162.0123
2170.139,499.4326,0,-67.69765,-37.81139,-17.30224,-154.6295
2175.564,466.293,0,-18.64579,19.79494,-25.03156,135.6252
2180.99,695.6115,0,-5.236616,21.68069,-29.94892,105.3507
2186.415,456.1447,0,103.911,52.7421,-9.704164,35.42696
2191.84,594.415,0,-150.0588,16.60274,-13.86108,174.9639
2197.266,960.3478,0,-96.46477,-58.19089,-19.45793,-152.0518
2202.691,762.3156,0,19.79857,-10.70655,-30.36826,-29.22948
2208.116,701.4463,0,-38.24532,-37.89476,-22.77034,-138.1965
2213.542,636.552,0,10.45792,-73.56371,-18.57217,-88.61028
